"Current (A) Run #26","Voltage (V) Run #26","Electron current (pA) Run #26"
-8.041E-13,33.679,0.804
-8.048E-13,33.703,0.805
-8.064E-13,33.719,0.806
-8.104E-13,33.726,0.810
-8.078E-13,33.758,0.808
-8.019E-13,33.787,0.802
-8.028E-13,33.814,0.803
-8.062E-13,33.834,0.806
-8.107E-13,33.876,0.811
-8.101E-13,33.964,0.810
-8.098E-13,34.001,0.810
-8.046E-13,34.024,0.805
-8.021E-13,34.057,0.802
-8.016E-13,34.094,0.802
-8.008E-13,34.152,0.801
-8.038E-13,34.197,0.804
-8.064E-13,34.236,0.806
-8.066E-13,34.271,0.807
-8.051E-13,34.314,0.805
-8.072E-13,34.359,0.807
-8.085E-13,34.409,0.809
-8.001E-13,34.454,0.800
-8.041E-13,34.490,0.804
-8.037E-13,34.527,0.804
-8.092E-13,34.570,0.809
-8.035E-13,34.612,0.803
-8.024E-13,34.659,0.802
-8.006E-13,34.702,0.801
-8.027E-13,34.734,0.803
-7.980E-13,34.766,0.798
-7.990E-13,34.789,0.799
-7.989E-13,34.824,0.799
-7.965E-13,34.870,0.797
-7.954E-13,34.901,0.795
-7.930E-13,34.910,0.793
-7.898E-13,34.930,0.790
-7.872E-13,34.945,0.787
-7.860E-13,34.961,0.786
-7.872E-13,34.982,0.787
-7.863E-13,35.001,0.786
-7.851E-13,35.037,0.785
-7.885E-13,35.057,0.788
-7.895E-13,35.096,0.789
-7.847E-13,35.117,0.785
-7.844E-13,35.133,0.784
-7.799E-13,35.146,0.780
-7.789E-13,35.161,0.779
-7.785E-13,35.192,0.779
-7.733E-13,35.216,0.773
-7.713E-13,35.229,0.771
-7.725E-13,35.259,0.772
-7.721E-13,35.281,0.772
-7.666E-13,35.319,0.767
-7.724E-13,35.355,0.772
-7.699E-13,35.374,0.770
-7.671E-13,35.401,0.767
-7.670E-13,35.439,0.767
-7.636E-13,35.482,0.764
-7.651E-13,35.515,0.765
-7.614E-13,35.534,0.761
-7.594E-13,35.546,0.759
-7.568E-13,35.550,0.757
-7.542E-13,35.550,0.754
-7.521E-13,35.551,0.752
-7.543E-13,35.551,0.754
-7.520E-13,35.557,0.752
-7.490E-13,35.592,0.749
-7.485E-13,35.616,0.749
-7.495E-13,35.655,0.749
-7.528E-13,35.695,0.753
-7.463E-13,35.727,0.746
-7.432E-13,35.754,0.743
-7.395E-13,35.794,0.739
-7.376E-13,35.844,0.738
-7.301E-13,35.908,0.730
-7.246E-13,35.968,0.725
-7.228E-13,35.989,0.723
-7.192E-13,36.027,0.719
-7.194E-13,36.059,0.719
-7.122E-13,36.076,0.712
-7.109E-13,36.103,0.711
-7.040E-13,36.153,0.704
-6.996E-13,36.212,0.700
-6.971E-13,36.259,0.697
-6.941E-13,36.285,0.694
-6.852E-13,36.299,0.685
-6.818E-13,36.321,0.682
-6.771E-13,36.339,0.677
-6.754E-13,36.348,0.675
-6.755E-13,36.359,0.675
-6.715E-13,36.378,0.672
-6.702E-13,36.400,0.670
-6.669E-13,36.440,0.667
-6.667E-13,36.474,0.667
-6.630E-13,36.501,0.663
-6.615E-13,36.516,0.662
-6.602E-13,36.530,0.660
-6.512E-13,36.559,0.651
-6.518E-13,36.588,0.652
-6.509E-13,36.623,0.651
-6.510E-13,36.641,0.651
-6.455E-13,36.658,0.646
-6.427E-13,36.688,0.643
-6.438E-13,36.714,0.644
-6.412E-13,36.725,0.641
-6.404E-13,36.738,0.640
-6.390E-13,36.746,0.639
-6.355E-13,36.766,0.635
-6.330E-13,36.781,0.633
-6.348E-13,36.797,0.635
-6.311E-13,36.810,0.631
-6.291E-13,36.833,0.629
-6.229E-13,36.852,0.623
-6.224E-13,36.875,0.622
-6.154E-13,36.890,0.615
-6.164E-13,36.908,0.616
-6.152E-13,36.917,0.615
-6.180E-13,36.936,0.618
-6.168E-13,36.953,0.617
-6.110E-13,36.969,0.611
-6.096E-13,36.999,0.610
-6.060E-13,37.014,0.606
-6.021E-13,37.021,0.602
-6.053E-13,37.036,0.605
-6.017E-13,37.048,0.602
-6.024E-13,37.063,0.602
-5.991E-13,37.073,0.599
-5.982E-13,37.102,0.598
-5.928E-13,37.134,0.593
-5.926E-13,37.141,0.593
-5.887E-13,37.153,0.589
-5.865E-13,37.189,0.586
-5.862E-13,37.205,0.586
-5.826E-13,37.224,0.583
-5.786E-13,37.252,0.579
-5.776E-13,37.273,0.578
-5.782E-13,37.287,0.578
-5.755E-13,37.310,0.575
-5.748E-13,37.314,0.575
-5.720E-13,37.315,0.572
-5.686E-13,37.319,0.569
-5.708E-13,37.332,0.571
-5.614E-13,37.375,0.561
-5.627E-13,37.421,0.563
-5.597E-13,37.437,0.560
-5.652E-13,37.443,0.565
-5.576E-13,37.444,0.558
-5.559E-13,37.447,0.556
-5.567E-13,37.470,0.557
-5.569E-13,37.530,0.557
-5.487E-13,37.591,0.549
-5.467E-13,37.641,0.547
-5.468E-13,37.695,0.547
-5.416E-13,37.727,0.542
-5.339E-13,37.751,0.534
-5.264E-13,37.772,0.526
-5.210E-13,37.798,0.521
-5.158E-13,37.824,0.516
-5.139E-13,37.851,0.514
-5.171E-13,37.877,0.517
-5.090E-13,37.903,0.509
-5.094E-13,37.941,0.509
-5.026E-13,37.965,0.503
-5.007E-13,37.999,0.501
-5.007E-13,38.028,0.501
-4.934E-13,38.054,0.493
-4.940E-13,38.074,0.494
-4.873E-13,38.096,0.487
-4.845E-13,38.119,0.484
-4.813E-13,38.134,0.481
-4.779E-13,38.153,0.478
-4.762E-13,38.188,0.476
-4.786E-13,38.212,0.479
-4.776E-13,38.219,0.478
-4.783E-13,38.235,0.478
-4.746E-13,38.263,0.475
-4.756E-13,38.307,0.476
-4.729E-13,38.312,0.473
-4.688E-13,38.318,0.469
-4.685E-13,38.322,0.468
-4.661E-13,38.348,0.466
-4.676E-13,38.365,0.468
-4.620E-13,38.393,0.462
-4.616E-13,38.432,0.462
-4.594E-13,38.445,0.459
-4.598E-13,38.466,0.460
-4.581E-13,38.503,0.458
-4.536E-13,38.532,0.454
-4.563E-13,38.552,0.456
-4.489E-13,38.572,0.449
-4.502E-13,38.603,0.450
-4.431E-13,38.625,0.443
-4.440E-13,38.648,0.444
-4.437E-13,38.672,0.444
-4.435E-13,38.681,0.443
-4.389E-13,38.697,0.439
-4.408E-13,38.715,0.441
-4.460E-13,38.729,0.446
-4.376E-13,38.743,0.438
-4.351E-13,38.764,0.435
-4.332E-13,38.789,0.433
-4.324E-13,38.808,0.432
-4.345E-13,38.817,0.434
-4.347E-13,38.827,0.435
-4.313E-13,38.842,0.431
-4.288E-13,38.854,0.429
-4.316E-13,38.869,0.432
-4.302E-13,38.894,0.430
-4.302E-13,38.912,0.430
-4.329E-13,38.926,0.433
-4.271E-13,38.953,0.427
-4.273E-13,38.989,0.427
-4.256E-13,39.018,0.426
-4.253E-13,39.045,0.425
-4.270E-13,39.071,0.427
-4.204E-13,39.099,0.420
-4.205E-13,39.126,0.420
-4.219E-13,39.148,0.422
-4.223E-13,39.171,0.422
-4.240E-13,39.193,0.424
-4.183E-13,39.210,0.418
-4.177E-13,39.227,0.418
-4.160E-13,39.245,0.416
-4.130E-13,39.280,0.413
-4.124E-13,39.300,0.412
-4.106E-13,39.316,0.411
-4.124E-13,39.328,0.412
-4.179E-13,39.337,0.418
-4.146E-13,39.358,0.415
-4.140E-13,39.370,0.414
-4.146E-13,39.379,0.415
-4.176E-13,39.399,0.418
-4.196E-13,39.419,0.420
-4.197E-13,39.439,0.420
-4.237E-13,39.456,0.424
-4.209E-13,39.468,0.421
-4.232E-13,39.486,0.423
-4.219E-13,39.503,0.422
-4.259E-13,39.520,0.426
-4.241E-13,39.537,0.424
-4.258E-13,39.547,0.426
-4.256E-13,39.553,0.426
-4.226E-13,39.581,0.423
-4.217E-13,39.597,0.422
-4.207E-13,39.618,0.421
-4.232E-13,39.633,0.423
-4.256E-13,39.648,0.426
-4.279E-13,39.659,0.428
-4.251E-13,39.673,0.425
-4.301E-13,39.698,0.430
-4.335E-13,39.710,0.433
-4.320E-13,39.722,0.432
-4.339E-13,39.739,0.434
-4.342E-13,39.757,0.434
-4.311E-13,39.774,0.431
-4.367E-13,39.780,0.437
-4.318E-13,39.800,0.432
-4.313E-13,39.818,0.431
-4.323E-13,39.842,0.432
-4.319E-13,39.869,0.432
-4.357E-13,39.882,0.436
-4.387E-13,39.892,0.439
-4.396E-13,39.919,0.440
-4.423E-13,39.937,0.442
-4.423E-13,39.964,0.442
-4.456E-13,39.993,0.446
-4.547E-13,40.034,0.455
-4.540E-13,40.048,0.454
-4.578E-13,40.070,0.458
-4.614E-13,40.096,0.461
-4.629E-13,40.132,0.463
-4.665E-13,40.168,0.467
-4.712E-13,40.195,0.471
-4.735E-13,40.218,0.474
-4.777E-13,40.244,0.478
-4.830E-13,40.258,0.483
-4.838E-13,40.266,0.484
-4.811E-13,40.284,0.481
-4.788E-13,40.300,0.479
-4.827E-13,40.316,0.483
-4.878E-13,40.332,0.488
-4.927E-13,40.357,0.493
-4.956E-13,40.385,0.496
-5.007E-13,40.442,0.501
-5.021E-13,40.473,0.502
-5.048E-13,40.485,0.505
-5.096E-13,40.490,0.510
-5.125E-13,40.500,0.513
-5.145E-13,40.502,0.515
-5.159E-13,40.526,0.516
-5.235E-13,40.556,0.524
-5.232E-13,40.587,0.523
-5.252E-13,40.614,0.525
-5.262E-13,40.635,0.526
-5.284E-13,40.686,0.528
-5.341E-13,40.720,0.534
-5.398E-13,40.736,0.540
-5.436E-13,40.742,0.544
-5.526E-13,40.738,0.553
-5.580E-13,40.743,0.558
-5.602E-13,40.744,0.560
-5.583E-13,40.765,0.558
-5.554E-13,40.830,0.555
-5.628E-13,40.915,0.563
-5.682E-13,40.975,0.568
-5.762E-13,41.021,0.576
-5.842E-13,41.037,0.584
-5.961E-13,41.059,0.596
-5.998E-13,41.091,0.600
-6.081E-13,41.128,0.608
-6.149E-13,41.166,0.615
-6.215E-13,41.221,0.621
-6.288E-13,41.275,0.629
-6.371E-13,41.307,0.637
-6.431E-13,41.327,0.643
-6.504E-13,41.354,0.650
-6.580E-13,41.371,0.658
-6.683E-13,41.393,0.668
-6.732E-13,41.402,0.673
-6.798E-13,41.419,0.680
-6.856E-13,41.442,0.686
-6.841E-13,41.470,0.684
-6.930E-13,41.475,0.693
-6.930E-13,41.495,0.693
-7.011E-13,41.517,0.701
-7.079E-13,41.529,0.708
-7.102E-13,41.535,0.710
-7.072E-13,41.549,0.707
-7.138E-13,41.574,0.714
-7.188E-13,41.590,0.719
-7.190E-13,41.612,0.719
-7.218E-13,41.626,0.722
-7.265E-13,41.641,0.726
-7.335E-13,41.663,0.734
-7.388E-13,41.699,0.739
-7.377E-13,41.728,0.738
-7.435E-13,41.741,0.743
-7.503E-13,41.762,0.750
-7.559E-13,41.782,0.756
-7.619E-13,41.792,0.762
-7.656E-13,41.803,0.766
-7.687E-13,41.822,0.769
-7.736E-13,41.852,0.774
-7.746E-13,41.867,0.775
-7.811E-13,41.881,0.781
-7.893E-13,41.911,0.789
-7.932E-13,41.950,0.793
-8.006E-13,41.964,0.801
-8.049E-13,41.972,0.805
-8.093E-13,41.974,0.809
-8.115E-13,41.974,0.811
-8.144E-13,41.971,0.814
-8.147E-13,41.976,0.815
-8.178E-13,41.980,0.818
-8.177E-13,42.073,0.818
-8.205E-13,42.119,0.821
-8.285E-13,42.155,0.828
-8.387E-13,42.208,0.839
-8.500E-13,42.289,0.850
-8.565E-13,42.359,0.856
-8.734E-13,42.398,0.873
-8.893E-13,42.433,0.889
-8.975E-13,42.456,0.898
-9.039E-13,42.482,0.904
-9.152E-13,42.518,0.915
-9.242E-13,42.560,0.924
-9.346E-13,42.592,0.935
-9.413E-13,42.614,0.941
-9.441E-13,42.628,0.944
-9.540E-13,42.652,0.954
-9.631E-13,42.673,0.963
-9.687E-13,42.702,0.969
-9.724E-13,42.733,0.972
-9.848E-13,42.747,0.985
-9.897E-13,42.765,0.990
-9.902E-13,42.778,0.990
-9.920E-13,42.792,0.992
-9.971E-13,42.810,0.997
-9.996E-13,42.835,1.000
-1.001E-12,42.851,1.001
-1.005E-12,42.875,1.005
-1.008E-12,42.901,1.008
-1.013E-12,42.915,1.013
-1.016E-12,42.942,1.016
-1.022E-12,42.959,1.022
-1.024E-12,42.975,1.024
-1.026E-12,42.993,1.026
-1.032E-12,43.011,1.032
-1.036E-12,43.021,1.036
-1.038E-12,43.027,1.038
-1.042E-12,43.041,1.042
-1.043E-12,43.059,1.043
-1.041E-12,43.067,1.041
-1.044E-12,43.084,1.044
-1.049E-12,43.113,1.049
-1.052E-12,43.131,1.052
-1.052E-12,43.149,1.052
-1.056E-12,43.149,1.056
-1.064E-12,43.161,1.064
-1.066E-12,43.164,1.066
-1.073E-12,43.185,1.073
-1.075E-12,43.208,1.075
-1.079E-12,43.238,1.079
-1.081E-12,43.251,1.081
-1.082E-12,43.270,1.082
-1.084E-12,43.296,1.084
-1.092E-12,43.328,1.092
-1.098E-12,43.362,1.098
-1.106E-12,43.389,1.106
-1.106E-12,43.399,1.106
-1.112E-12,43.439,1.112
-1.113E-12,43.466,1.113
-1.118E-12,43.484,1.118
-1.126E-12,43.505,1.126
-1.128E-12,43.532,1.128
-1.132E-12,43.563,1.132
-1.136E-12,43.587,1.136
-1.140E-12,43.617,1.140
-1.141E-12,43.631,1.141
-1.145E-12,43.636,1.145
-1.146E-12,43.652,1.146
-1.148E-12,43.675,1.148
-1.152E-12,43.703,1.152
-1.157E-12,43.740,1.157
-1.160E-12,43.761,1.160
-1.163E-12,43.768,1.163
-1.170E-12,43.768,1.170
-1.170E-12,43.779,1.170
-1.176E-12,43.792,1.176
-1.177E-12,43.803,1.177
-1.173E-12,43.829,1.173
-1.176E-12,43.865,1.176
-1.175E-12,43.898,1.175
-1.183E-12,43.905,1.183
-1.190E-12,43.915,1.190
-1.189E-12,43.949,1.189
-1.187E-12,43.986,1.187
-1.194E-12,44.021,1.194
-1.198E-12,44.054,1.198
-1.203E-12,44.096,1.203
-1.207E-12,44.121,1.207
-1.211E-12,44.135,1.211
-1.217E-12,44.163,1.217
-1.216E-12,44.197,1.216
-1.220E-12,44.235,1.220
-1.230E-12,44.249,1.230
-1.230E-12,44.262,1.230
-1.234E-12,44.277,1.234
-1.234E-12,44.296,1.234
-1.232E-12,44.308,1.232
-1.235E-12,44.314,1.235
-1.235E-12,44.327,1.235
-1.241E-12,44.344,1.241
-1.239E-12,44.355,1.239
-1.237E-12,44.355,1.237
-1.241E-12,44.363,1.241
-1.246E-12,44.381,1.246
-1.249E-12,44.413,1.249
-1.247E-12,44.458,1.247
-1.249E-12,44.477,1.249
-1.248E-12,44.487,1.248
-1.247E-12,44.494,1.247
-1.248E-12,44.501,1.248
-1.252E-12,44.512,1.252
-1.253E-12,44.524,1.253
-1.250E-12,44.545,1.250
-1.249E-12,44.557,1.249
-1.256E-12,44.563,1.256
-1.253E-12,44.583,1.253
-1.254E-12,44.607,1.254
-1.252E-12,44.609,1.252
-1.254E-12,44.621,1.254
-1.252E-12,44.624,1.252
-1.259E-12,44.621,1.259
-1.257E-12,44.624,1.257
-1.257E-12,44.676,1.257
-1.254E-12,44.725,1.254
-1.258E-12,44.779,1.258
-1.261E-12,44.835,1.261
-1.262E-12,44.873,1.262
-1.264E-12,44.916,1.264
-1.266E-12,44.947,1.266
-1.266E-12,44.970,1.266
-1.262E-12,44.988,1.262
-1.262E-12,45.014,1.262
-1.262E-12,45.046,1.262
-1.259E-12,45.091,1.259
-1.265E-12,45.117,1.265
-1.265E-12,45.144,1.265
-1.264E-12,45.190,1.264
-1.261E-12,45.236,1.261
-1.258E-12,45.282,1.258
-1.262E-12,45.320,1.262
-1.265E-12,45.356,1.265
-1.264E-12,45.397,1.264
-1.262E-12,45.440,1.262
-1.265E-12,45.478,1.265
-1.257E-12,45.521,1.257
-1.255E-12,45.546,1.255
-1.253E-12,45.565,1.253
-1.251E-12,45.574,1.251
-1.252E-12,45.596,1.252
-1.249E-12,45.617,1.249
-1.249E-12,45.650,1.249
-1.249E-12,45.668,1.249
-1.245E-12,45.687,1.245
-1.243E-12,45.704,1.243
-1.243E-12,45.724,1.243
-1.244E-12,45.755,1.244
-1.240E-12,45.802,1.240
-1.240E-12,45.829,1.240
-1.232E-12,45.844,1.232
-1.233E-12,45.851,1.233
-1.231E-12,45.871,1.231
-1.229E-12,45.903,1.229
-1.224E-12,45.934,1.224
-1.220E-12,45.967,1.220
-1.217E-12,45.990,1.217
-1.217E-12,46.008,1.217
-1.215E-12,46.026,1.215
-1.211E-12,46.056,1.211
-1.208E-12,46.105,1.208
-1.208E-12,46.128,1.208
-1.204E-12,46.148,1.204
-1.201E-12,46.184,1.201
-1.196E-12,46.231,1.196
-1.191E-12,46.281,1.191
-1.188E-12,46.312,1.188
-1.186E-12,46.337,1.186
-1.181E-12,46.359,1.181
-1.174E-12,46.392,1.174
-1.170E-12,46.428,1.170
-1.167E-12,46.448,1.167
-1.160E-12,46.477,1.160
-1.158E-12,46.503,1.158
-1.154E-12,46.521,1.154
-1.152E-12,46.536,1.152
-1.145E-12,46.563,1.145
-1.145E-12,46.595,1.145
-1.138E-12,46.633,1.138
-1.135E-12,46.660,1.135
-1.131E-12,46.671,1.131
-1.128E-12,46.680,1.128
-1.124E-12,46.704,1.124
-1.122E-12,46.719,1.122
-1.121E-12,46.722,1.121
-1.112E-12,46.732,1.112
-1.113E-12,46.737,1.113
-1.110E-12,46.745,1.110
-1.108E-12,46.762,1.108
-1.106E-12,46.755,1.106
-1.106E-12,46.763,1.106
-1.103E-12,46.759,1.103
-1.100E-12,46.762,1.100
-1.102E-12,46.764,1.102
-1.097E-12,46.780,1.097
-1.095E-12,46.796,1.095
-1.098E-12,46.830,1.098
-1.095E-12,46.849,1.095
-1.096E-12,46.865,1.096
-1.097E-12,46.895,1.097
-1.087E-12,47.006,1.087
-1.080E-12,47.087,1.080
-1.072E-12,47.111,1.072
-1.067E-12,47.122,1.067
-1.053E-12,47.146,1.053
-1.049E-12,47.166,1.049
-1.038E-12,47.174,1.038
-1.033E-12,47.180,1.033
-1.025E-12,47.179,1.025
-1.020E-12,47.177,1.020
-1.020E-12,47.198,1.020
-1.020E-12,47.218,1.020
-1.016E-12,47.248,1.016
-1.015E-12,47.298,1.015
-1.014E-12,47.339,1.014
-1.007E-12,47.388,1.007
-9.993E-13,47.453,0.999
-9.930E-13,47.489,0.993
-9.813E-13,47.514,0.981
-9.705E-13,47.531,0.971
-9.650E-13,47.571,0.965
-9.525E-13,47.607,0.953
-9.464E-13,47.641,0.946
-9.411E-13,47.674,0.941
-9.357E-13,47.690,0.936
-9.250E-13,47.717,0.925
-9.173E-13,47.734,0.917
-9.109E-13,47.748,0.911
-9.025E-13,47.778,0.902
-9.051E-13,47.798,0.905
-9.015E-13,47.808,0.901
-8.948E-13,47.828,0.895
-8.937E-13,47.849,0.894
-8.864E-13,47.863,0.886
-8.788E-13,47.899,0.879
-8.739E-13,47.913,0.874
-8.706E-13,47.939,0.871
-8.624E-13,47.949,0.862
-8.558E-13,47.969,0.856
-8.569E-13,47.988,0.857
-8.527E-13,48.001,0.853
-8.477E-13,48.044,0.848
-8.448E-13,48.081,0.845
-8.366E-13,48.099,0.837
-8.306E-13,48.112,0.831
-8.263E-13,48.120,0.826
-8.149E-13,48.140,0.815
-8.139E-13,48.153,0.814
-8.094E-13,48.166,0.809
-8.073E-13,48.181,0.807
-8.060E-13,48.207,0.806
-7.961E-13,48.231,0.796
-7.909E-13,48.269,0.791
-7.853E-13,48.272,0.785
-7.848E-13,48.290,0.785
-7.770E-13,48.322,0.777
-7.733E-13,48.342,0.773
-7.642E-13,48.364,0.764
-7.572E-13,48.385,0.757
-7.561E-13,48.410,0.756
-7.567E-13,48.437,0.757
-7.518E-13,48.457,0.752
-7.443E-13,48.473,0.744
-7.410E-13,48.482,0.741
-7.316E-13,48.497,0.732
-7.273E-13,48.519,0.727
-7.251E-13,48.544,0.725
-7.257E-13,48.556,0.726
-7.178E-13,48.581,0.718
-7.137E-13,48.611,0.714
-7.077E-13,48.624,0.708
-7.012E-13,48.636,0.701
-6.983E-13,48.658,0.698
-6.925E-13,48.669,0.693
-6.929E-13,48.695,0.693
-6.895E-13,48.717,0.690
-6.864E-13,48.751,0.686
-6.817E-13,48.782,0.682
-6.753E-13,48.807,0.675
-6.726E-13,48.828,0.673
-6.706E-13,48.842,0.671
-6.639E-13,48.855,0.664
-6.614E-13,48.880,0.661
-6.585E-13,48.901,0.659
-6.521E-13,48.916,0.652
-6.506E-13,48.921,0.651
-6.464E-13,48.926,0.646
-6.418E-13,48.935,0.642
-6.417E-13,48.960,0.642
-6.350E-13,48.990,0.635
-6.286E-13,48.998,0.629
-6.285E-13,49.012,0.629
-6.283E-13,49.039,0.628
-6.213E-13,49.047,0.621
-6.123E-13,49.048,0.612
-6.123E-13,49.057,0.612
-6.103E-13,49.073,0.610
-6.063E-13,49.098,0.606
-6.042E-13,49.110,0.604
-6.046E-13,49.119,0.605
-6.012E-13,49.140,0.601
-5.909E-13,49.159,0.591
-5.912E-13,49.152,0.591
-5.909E-13,49.101,0.591
-5.886E-13,49.080,0.589
-5.924E-13,49.079,0.592
-5.992E-13,49.095,0.599
-5.998E-13,49.162,0.600
-5.964E-13,49.239,0.596
-5.889E-13,49.298,0.589
-5.794E-13,49.350,0.579
-5.647E-13,49.398,0.565
-5.581E-13,49.431,0.558
-5.437E-13,49.461,0.544
-5.398E-13,49.486,0.540
-5.447E-13,49.499,0.545
-5.364E-13,49.500,0.536
-5.281E-13,49.516,0.528
-5.297E-13,49.527,0.530
-5.259E-13,49.541,0.526
-5.219E-13,49.574,0.522
-5.183E-13,49.613,0.518
-5.127E-13,49.649,0.513
-5.096E-13,49.670,0.510
-5.071E-13,49.700,0.507
-4.991E-13,49.754,0.499
-4.905E-13,49.794,0.490
-4.825E-13,49.817,0.482
-4.823E-13,49.848,0.482
-4.767E-13,49.869,0.477
-4.755E-13,49.887,0.475
-4.729E-13,49.909,0.473
-4.683E-13,49.931,0.468
-4.711E-13,49.961,0.471
-4.599E-13,49.985,0.460
-4.586E-13,50.008,0.459
-4.566E-13,50.033,0.457
-4.563E-13,50.055,0.456
-4.528E-13,50.080,0.453
-4.531E-13,50.100,0.453
-4.495E-13,50.119,0.450
-4.426E-13,50.141,0.443
-4.422E-13,50.169,0.442
-4.386E-13,50.209,0.439
-4.359E-13,50.235,0.436
-4.297E-13,50.249,0.430
-4.250E-13,50.283,0.425
-4.288E-13,50.310,0.429
-4.272E-13,50.346,0.427
-4.200E-13,50.389,0.420
-4.252E-13,50.402,0.425
-4.164E-13,50.418,0.416
-4.153E-13,50.442,0.415
-4.156E-13,50.455,0.416
-4.159E-13,50.465,0.416
-4.172E-13,50.502,0.417
-4.169E-13,50.526,0.417
-4.140E-13,50.545,0.414
-4.164E-13,50.568,0.416
-4.125E-13,50.586,0.413
-4.102E-13,50.607,0.410
-4.020E-13,50.630,0.402
-4.072E-13,50.654,0.407
-4.069E-13,50.689,0.407
-4.060E-13,50.720,0.406
-4.026E-13,50.733,0.403
-4.069E-13,50.751,0.407
-4.063E-13,50.782,0.406
-4.073E-13,50.819,0.407
-4.035E-13,50.856,0.404
-4.071E-13,50.904,0.407
-4.075E-13,50.943,0.407
-4.132E-13,50.968,0.413
-4.148E-13,50.980,0.415
-4.170E-13,51.003,0.417
-4.182E-13,51.027,0.418
-4.212E-13,51.046,0.421
-4.186E-13,51.070,0.419
-4.207E-13,51.094,0.421
-4.205E-13,51.120,0.421
-4.190E-13,51.135,0.419
-4.222E-13,51.153,0.422
-4.253E-13,51.166,0.425
-4.275E-13,51.190,0.427
-4.259E-13,51.225,0.426
-4.312E-13,51.244,0.431
-4.319E-13,51.252,0.432
-4.378E-13,51.284,0.438
-4.401E-13,51.349,0.440
-4.379E-13,51.385,0.438
-4.437E-13,51.389,0.444
-4.482E-13,51.395,0.448
-4.438E-13,51.397,0.444
-4.498E-13,51.392,0.450
-4.508E-13,51.399,0.451
-4.510E-13,51.426,0.451
-4.513E-13,51.457,0.451
-4.532E-13,51.466,0.453
-4.556E-13,51.482,0.456
-4.604E-13,51.510,0.460
-4.601E-13,51.558,0.460
-4.672E-13,51.613,0.467
-4.759E-13,51.654,0.476
-4.814E-13,51.697,0.481
-4.885E-13,51.716,0.488
-4.930E-13,51.731,0.493
-5.026E-13,51.757,0.503
-5.043E-13,51.789,0.504
-5.125E-13,51.820,0.512
-5.149E-13,51.830,0.515
-5.234E-13,51.852,0.523
-5.283E-13,51.865,0.528
-5.324E-13,51.881,0.532
-5.343E-13,51.903,0.534
-5.400E-13,51.924,0.540
-5.461E-13,51.942,0.546
-5.540E-13,51.973,0.554
-5.556E-13,52.001,0.556
-5.627E-13,52.031,0.563
-5.691E-13,52.063,0.569
-5.786E-13,52.090,0.579
-5.880E-13,52.132,0.588
-5.961E-13,52.152,0.596
-6.085E-13,52.181,0.609
-6.156E-13,52.221,0.616
-6.248E-13,52.260,0.625
-6.329E-13,52.297,0.633
-6.481E-13,52.325,0.648
-6.526E-13,52.354,0.653
-6.643E-13,52.393,0.664
-6.716E-13,52.435,0.672
-6.848E-13,52.461,0.685
-6.913E-13,52.484,0.691
-7.060E-13,52.513,0.706
-7.169E-13,52.528,0.717
-7.242E-13,52.559,0.724
-7.345E-13,52.593,0.735
-7.434E-13,52.636,0.743
-7.550E-13,52.668,0.755
-7.676E-13,52.686,0.768
-7.814E-13,52.707,0.781
-7.935E-13,52.724,0.793
-7.957E-13,52.743,0.796
-8.009E-13,52.772,0.801
-8.130E-13,52.809,0.813
-8.199E-13,52.852,0.820
-8.351E-13,52.894,0.835
-8.469E-13,52.928,0.847
-8.620E-13,52.956,0.862
-8.748E-13,52.979,0.875
-8.818E-13,53.015,0.882
-8.957E-13,53.050,0.896
-9.081E-13,53.077,0.908
-9.242E-13,53.116,0.924
-9.399E-13,53.159,0.940
-9.506E-13,53.203,0.951
-9.623E-13,53.243,0.962
-9.775E-13,53.270,0.977
-9.922E-13,53.284,0.992
-1.000E-12,53.304,1.000
-1.013E-12,53.320,1.013
-1.023E-12,53.336,1.023
-1.027E-12,53.349,1.027
-1.031E-12,53.368,1.031
-1.042E-12,53.391,1.042
-1.052E-12,53.404,1.052
-1.056E-12,53.414,1.056
-1.066E-12,53.425,1.066
-1.069E-12,53.435,1.069
-1.077E-12,53.451,1.077
-1.086E-12,53.460,1.086
-1.090E-12,53.479,1.090
-1.094E-12,53.557,1.094
-1.105E-12,53.592,1.105
-1.113E-12,53.620,1.113
-1.122E-12,53.645,1.122
-1.139E-12,53.653,1.139
-1.150E-12,53.656,1.150
-1.158E-12,53.654,1.158
-1.163E-12,53.658,1.163
-1.163E-12,53.660,1.163
-1.166E-12,53.671,1.166
-1.171E-12,53.714,1.171
-1.179E-12,53.764,1.179
-1.187E-12,53.815,1.187
-1.198E-12,53.866,1.198
-1.212E-12,53.904,1.212
-1.223E-12,53.943,1.223
-1.242E-12,53.983,1.242
-1.258E-12,54.022,1.258
-1.272E-12,54.047,1.272
-1.284E-12,54.084,1.284
-1.296E-12,54.123,1.296
-1.310E-12,54.152,1.310
-1.330E-12,54.180,1.330
-1.333E-12,54.188,1.333
-1.351E-12,54.201,1.351
-1.359E-12,54.210,1.359
-1.367E-12,54.212,1.367
-1.375E-12,54.229,1.375
-1.376E-12,54.228,1.376
-1.381E-12,54.283,1.381
-1.389E-12,54.304,1.389
-1.397E-12,54.316,1.397
-1.403E-12,54.333,1.403
-1.410E-12,54.345,1.410
-1.417E-12,54.368,1.417
-1.422E-12,54.395,1.422
-1.427E-12,54.415,1.427
-1.436E-12,54.440,1.436
-1.442E-12,54.455,1.442
