"Current (A) Run #31","Voltage (V) Run #31","Electron current (pA) Run #31"
-2.448E-13,69.638,0.245
-2.543E-13,69.642,0.254
-2.511E-13,69.659,0.251
-2.483E-13,69.706,0.248
-2.465E-13,69.810,0.247
-2.447E-13,69.880,0.245
-2.423E-13,69.934,0.242
-2.415E-13,70.004,0.241
-2.403E-13,70.122,0.240
-2.362E-13,70.189,0.236
-2.337E-13,70.216,0.234
-2.311E-13,70.244,0.231
-2.263E-13,70.266,0.226
-2.275E-13,70.295,0.228
-2.253E-13,70.344,0.225
-2.254E-13,70.365,0.225
-2.235E-13,70.380,0.223
-2.248E-13,70.387,0.225
-2.248E-13,70.414,0.225
-2.220E-13,70.439,0.222
-2.197E-13,70.455,0.220
-2.183E-13,70.486,0.218
-2.142E-13,70.546,0.214
-2.144E-13,70.594,0.214
-2.094E-13,70.614,0.209
-2.027E-13,70.635,0.203
-2.084E-13,70.665,0.208
-2.073E-13,70.687,0.207
-2.042E-13,70.701,0.204
-2.018E-13,70.715,0.202
-2.022E-13,70.740,0.202
-2.013E-13,70.755,0.201
-1.952E-13,70.780,0.195
-1.985E-13,70.828,0.199
-1.938E-13,70.841,0.194
-1.925E-13,70.863,0.192
-1.963E-13,70.868,0.196
-1.921E-13,70.884,0.192
-1.917E-13,70.921,0.192
-1.884E-13,70.932,0.188
-1.894E-13,70.954,0.189
-1.849E-13,70.977,0.185
-1.812E-13,70.994,0.181
-1.810E-13,71.004,0.181
-1.809E-13,71.021,0.181
-1.798E-13,71.042,0.180
-1.769E-13,71.059,0.177
-1.747E-13,71.095,0.175
-1.744E-13,71.147,0.174
-1.685E-13,71.195,0.168
-1.741E-13,71.236,0.174
-1.753E-13,71.269,0.175
-1.713E-13,71.287,0.171
-1.696E-13,71.291,0.170
-1.672E-13,71.299,0.167
-1.638E-13,71.305,0.164
-1.647E-13,71.299,0.165
-1.690E-13,71.298,0.169
-1.677E-13,71.298,0.168
-1.639E-13,71.297,0.164
-1.677E-13,71.289,0.168
-1.657E-13,71.295,0.166
-1.615E-13,71.298,0.161
-1.637E-13,71.314,0.164
-1.652E-13,71.404,0.165
-1.628E-13,71.492,0.163
-1.605E-13,71.565,0.161
-1.621E-13,71.615,0.162
-1.610E-13,71.686,0.161
-1.566E-13,71.755,0.157
-1.599E-13,71.785,0.160
-1.528E-13,71.798,0.153
-1.484E-13,71.811,0.148
-1.477E-13,71.839,0.148
-1.416E-13,71.878,0.142
-1.429E-13,71.917,0.143
-1.398E-13,71.978,0.140
-1.374E-13,72.054,0.137
-1.337E-13,72.094,0.134
-1.291E-13,72.116,0.129
-1.265E-13,72.139,0.127
-1.258E-13,72.154,0.126
-1.218E-13,72.189,0.122
-1.167E-13,72.219,0.117
-1.156E-13,72.236,0.116
-1.126E-13,72.279,0.113
-1.161E-13,72.308,0.116
-1.150E-13,72.339,0.115
-1.137E-13,72.364,0.114
-1.138E-13,72.400,0.114
-1.172E-13,72.431,0.117
-1.169E-13,72.455,0.117
-1.056E-13,72.480,0.106
-1.119E-13,72.520,0.112
-1.087E-13,72.557,0.109
-1.102E-13,72.597,0.110
-1.117E-13,72.607,0.112
-1.060E-13,72.646,0.106
-1.021E-13,72.681,0.102
-1.001E-13,72.698,0.100
-9.839E-14,72.704,0.098
-8.999E-14,72.735,0.090
-9.082E-14,72.755,0.091
-9.825E-14,72.785,0.098
-9.493E-14,72.835,0.095
-9.487E-14,72.866,0.095
-9.781E-14,72.892,0.098
-9.506E-14,72.938,0.095
-8.934E-14,72.990,0.089
-9.448E-14,73.037,0.094
-9.819E-14,73.062,0.098
-9.161E-14,73.090,0.092
-8.760E-14,73.122,0.088
-8.379E-14,73.143,0.084
-8.242E-14,73.167,0.082
-8.534E-14,73.198,0.085
-8.518E-14,73.245,0.085
-8.341E-14,73.281,0.083
-8.497E-14,73.338,0.085
-8.428E-14,73.383,0.084
-8.298E-14,73.400,0.083
-8.138E-14,73.408,0.081
-7.794E-14,73.417,0.078
-7.538E-14,73.412,0.075
-7.700E-14,73.410,0.077
-7.473E-14,73.411,0.075
-7.468E-14,73.455,0.075
-7.585E-14,73.550,0.076
-7.672E-14,73.625,0.077
-7.861E-14,73.690,0.079
-7.604E-14,73.740,0.076
-6.914E-14,73.796,0.069
-6.637E-14,73.845,0.066
-6.010E-14,73.885,0.060
-5.986E-14,73.942,0.060
-6.412E-14,74.021,0.064
-5.875E-14,74.100,0.059
-6.064E-14,74.155,0.061
-6.188E-14,74.215,0.062
-6.415E-14,74.293,0.064
-5.981E-14,74.334,0.060
-5.865E-14,74.373,0.059
-6.130E-14,74.424,0.061
-6.174E-14,74.465,0.062
-5.929E-14,74.511,0.059
-5.992E-14,74.581,0.060
-5.800E-14,74.652,0.058
-5.775E-14,74.683,0.058
-5.927E-14,74.701,0.059
-5.980E-14,74.729,0.060
-6.289E-14,74.756,0.063
-6.311E-14,74.787,0.063
-6.161E-14,74.815,0.062
-6.190E-14,74.847,0.062
-5.856E-14,74.896,0.059
-5.846E-14,74.948,0.058
-5.741E-14,74.992,0.057
-6.432E-14,75.047,0.064
-6.498E-14,75.089,0.065
-6.642E-14,75.111,0.066
-6.993E-14,75.132,0.070
-7.101E-14,75.161,0.071
-7.250E-14,75.194,0.072
-7.625E-14,75.233,0.076
-7.841E-14,75.267,0.078
-7.798E-14,75.307,0.078
-7.919E-14,75.340,0.079
-7.993E-14,75.380,0.080
-8.026E-14,75.412,0.080
-8.689E-14,75.474,0.087
-8.911E-14,75.522,0.089
-9.171E-14,75.560,0.092
-9.609E-14,75.593,0.096
-9.170E-14,75.638,0.092
-9.619E-14,75.700,0.096
-9.573E-14,75.746,0.096
-1.002E-13,75.775,0.100
-1.081E-13,75.808,0.108
-1.079E-13,75.825,0.108
-1.109E-13,75.831,0.111
-1.096E-13,75.813,0.110
-1.144E-13,75.804,0.114
-1.102E-13,75.804,0.110
-1.096E-13,75.801,0.110
-1.089E-13,75.851,0.109
-1.089E-13,75.936,0.109
-1.093E-13,76.051,0.109
-1.153E-13,76.126,0.115
-1.197E-13,76.221,0.120
-1.263E-13,76.324,0.126
-1.320E-13,76.391,0.132
-1.357E-13,76.447,0.136
-1.417E-13,76.518,0.142
-1.462E-13,76.578,0.146
-1.540E-13,76.641,0.154
-1.559E-13,76.703,0.156
-1.599E-13,76.799,0.160
-1.655E-13,76.898,0.166
-1.726E-13,76.949,0.173
-1.734E-13,76.971,0.173
-1.831E-13,77.023,0.183
-1.874E-13,77.083,0.187
-1.875E-13,77.118,0.188
-1.951E-13,77.140,0.195
-1.973E-13,77.178,0.197
-1.986E-13,77.244,0.199
-2.017E-13,77.293,0.202
-2.023E-13,77.330,0.202
-2.031E-13,77.362,0.203
-2.097E-13,77.401,0.210
-2.109E-13,77.441,0.211
-2.135E-13,77.488,0.214
-2.150E-13,77.529,0.215
-2.209E-13,77.550,0.221
-2.193E-13,77.587,0.219
-2.223E-13,77.627,0.222
-2.276E-13,77.658,0.228
-2.302E-13,77.688,0.230
-2.343E-13,77.723,0.234
-2.302E-13,77.758,0.230
-2.327E-13,77.777,0.233
-2.325E-13,77.813,0.233
-2.323E-13,77.835,0.232
-2.375E-13,77.864,0.237
-2.409E-13,77.900,0.241
-2.403E-13,77.867,0.240
-2.452E-13,77.812,0.245
-2.448E-13,77.804,0.245
-2.441E-13,77.798,0.244
-2.446E-13,77.795,0.245
-2.447E-13,77.810,0.245
-2.418E-13,77.883,0.242
-2.419E-13,77.973,0.242
-2.414E-13,78.026,0.241
-2.442E-13,78.053,0.244
-2.451E-13,78.086,0.245
-2.554E-13,78.180,0.255
-2.570E-13,78.293,0.257
-2.619E-13,78.349,0.262
-2.660E-13,78.366,0.266
-2.691E-13,78.375,0.269
-2.742E-13,78.380,0.274
-2.715E-13,78.405,0.271
-2.760E-13,78.437,0.276
-2.726E-13,78.471,0.273
-2.740E-13,78.504,0.274
-2.794E-13,78.572,0.279
-2.796E-13,78.625,0.280
-2.857E-13,78.666,0.286
-2.899E-13,78.675,0.290
-2.897E-13,78.678,0.290
-2.908E-13,78.680,0.291
-2.939E-13,78.681,0.294
-2.901E-13,78.692,0.290
-2.906E-13,78.706,0.291
-2.879E-13,78.723,0.288
-2.898E-13,78.749,0.290
-2.954E-13,78.778,0.295
-2.949E-13,78.794,0.295
-2.990E-13,78.808,0.299
-2.963E-13,78.836,0.296
-2.948E-13,78.857,0.295
-2.971E-13,78.894,0.297
-3.052E-13,78.922,0.305
-3.017E-13,78.939,0.302
-3.084E-13,78.966,0.308
-3.069E-13,79.000,0.307
-3.080E-13,79.031,0.308
-3.069E-13,79.064,0.307
-3.082E-13,79.087,0.308
-3.063E-13,79.095,0.306
-3.068E-13,79.125,0.307
-3.111E-13,79.170,0.311
-3.158E-13,79.189,0.316
-3.168E-13,79.203,0.317
-3.148E-13,79.240,0.315
-3.135E-13,79.278,0.313
-3.147E-13,79.297,0.315
-3.189E-13,79.316,0.319
-3.133E-13,79.341,0.313
-3.190E-13,79.375,0.319
-3.194E-13,79.421,0.319
-3.201E-13,79.469,0.320
-3.169E-13,79.496,0.317
-3.217E-13,79.528,0.322
-3.190E-13,79.563,0.319
-3.204E-13,79.593,0.320
-3.191E-13,79.636,0.319
-3.161E-13,79.676,0.316
-3.168E-13,79.703,0.317
-3.170E-13,79.714,0.317
-3.196E-13,79.732,0.320
-3.191E-13,79.766,0.319
-3.162E-13,79.798,0.316
-3.165E-13,79.810,0.316
-3.217E-13,79.823,0.322
-3.229E-13,79.851,0.323
-3.266E-13,79.876,0.327
-3.232E-13,79.921,0.323
-3.240E-13,79.956,0.324
-3.267E-13,79.976,0.327
-3.229E-13,80.007,0.323
-3.211E-13,80.036,0.321
-3.210E-13,80.055,0.321
-3.177E-13,80.075,0.318
-3.176E-13,80.099,0.318
-3.180E-13,80.109,0.318
-3.156E-13,80.112,0.316
-3.220E-13,80.113,0.322
-3.174E-13,80.113,0.317
-3.176E-13,80.113,0.318
-3.211E-13,80.115,0.321
-3.252E-13,80.112,0.325
-3.245E-13,80.098,0.325
-3.198E-13,80.112,0.320
-3.243E-13,80.113,0.324
-3.254E-13,80.111,0.325
-3.229E-13,80.113,0.323
-3.238E-13,80.112,0.324
-3.179E-13,80.111,0.318
-3.227E-13,80.113,0.323
-3.213E-13,80.113,0.321
-3.164E-13,80.108,0.316
-3.220E-13,80.111,0.322
-3.187E-13,80.112,0.319
-3.222E-13,80.111,0.322
-3.200E-13,80.112,0.320
-3.257E-13,80.113,0.326
-3.266E-13,80.110,0.327
-3.284E-13,80.110,0.328
