"Current (A) Run #29","Voltage (V) Run #29","Electron current (pA) Run #29"
-1.468E-11,78.310,14.683
-1.475E-11,78.335,14.751
-1.482E-11,78.342,14.823
-1.488E-11,78.345,14.880
-1.493E-11,78.363,14.930
-1.496E-11,78.387,14.965
-1.499E-11,78.419,14.994
-1.503E-11,78.423,15.026
-1.506E-11,78.476,15.063
-1.511E-11,78.525,15.110
-1.517E-11,78.548,15.169
-1.523E-11,78.580,15.232
-1.529E-11,78.623,15.292
-1.535E-11,78.642,15.353
-1.540E-11,78.667,15.404
-1.545E-11,78.709,15.450
-1.550E-11,78.759,15.501
-1.555E-11,78.811,15.550
-1.560E-11,78.854,15.602
-1.566E-11,78.891,15.658
-1.571E-11,78.932,15.714
-1.577E-11,78.964,15.768
-1.582E-11,79.002,15.817
-1.586E-11,79.051,15.864
-1.591E-11,79.090,15.906
-1.595E-11,79.113,15.951
-1.598E-11,79.139,15.983
-1.602E-11,79.167,16.019
-1.605E-11,79.201,16.048
-1.608E-11,79.238,16.081
-1.611E-11,79.277,16.106
-1.614E-11,79.309,16.137
-1.616E-11,79.338,16.162
-1.618E-11,79.374,16.182
-1.621E-11,79.422,16.210
-1.623E-11,79.445,16.230
-1.625E-11,79.448,16.247
-1.627E-11,79.463,16.268
-1.628E-11,79.507,16.277
-1.629E-11,79.583,16.290
-1.630E-11,79.635,16.303
-1.632E-11,79.689,16.316
-1.633E-11,79.724,16.332
-1.635E-11,79.788,16.346
-1.636E-11,79.848,16.359
-1.636E-11,79.914,16.364
-1.637E-11,79.976,16.368
-1.637E-11,80.041,16.371
-1.637E-11,80.087,16.365
-1.636E-11,80.146,16.357
-1.635E-11,80.188,16.349
-1.633E-11,80.248,16.329
-1.631E-11,80.280,16.311
-1.629E-11,80.307,16.290
-1.627E-11,80.348,16.267
-1.625E-11,80.375,16.249
-1.623E-11,80.411,16.232
-1.621E-11,80.429,16.210
-1.619E-11,80.459,16.194
-1.617E-11,80.480,16.173
-1.615E-11,80.507,16.149
-1.613E-11,80.526,16.129
-1.611E-11,80.539,16.110
-1.610E-11,80.559,16.095
-1.608E-11,80.577,16.075
-1.606E-11,80.597,16.064
-1.604E-11,80.656,16.042
-1.602E-11,80.690,16.017
-1.598E-11,80.735,15.985
-1.595E-11,80.766,15.953
-1.591E-11,80.805,15.915
-1.588E-11,80.840,15.879
-1.584E-11,80.878,15.837
-1.580E-11,80.921,15.800
-1.576E-11,80.964,15.756
-1.571E-11,80.988,15.714
-1.567E-11,81.017,15.668
-1.563E-11,81.047,15.626
-1.558E-11,81.059,15.585
-1.555E-11,81.064,15.547
-1.552E-11,81.066,15.516
-1.550E-11,81.064,15.496
-1.548E-11,81.068,15.481
-1.547E-11,81.079,15.470
-1.547E-11,81.068,15.465
-1.546E-11,81.069,15.461
-1.546E-11,81.067,15.456
-1.546E-11,81.066,15.456
-1.546E-11,81.068,15.456
-1.546E-11,81.065,15.456
-1.546E-11,81.066,15.455
-1.546E-11,81.067,15.456
-1.546E-11,81.064,15.456
-1.546E-11,81.066,15.458
-1.546E-11,81.066,15.459
-1.546E-11,81.066,15.465
-1.547E-11,81.065,15.470
-1.547E-11,81.065,15.470
-1.547E-11,81.065,15.474
-1.547E-11,81.066,15.474
-1.547E-11,81.052,15.475
-1.548E-11,81.065,15.480
-1.548E-11,81.054,15.483
-1.548E-11,81.064,15.481
-1.549E-11,81.065,15.487
-1.549E-11,81.064,15.490
-1.549E-11,81.063,15.488
-1.549E-11,81.066,15.490
-1.549E-11,81.061,15.490
-1.550E-11,81.053,15.495
-1.550E-11,81.062,15.504
-1.551E-11,81.069,15.510
-1.551E-11,81.061,15.514
-1.552E-11,81.063,15.515
-1.552E-11,81.060,15.521
-1.552E-11,81.062,15.523
-1.552E-11,81.065,15.524
-1.552E-11,81.062,15.523
-1.553E-11,81.062,15.526
-1.553E-11,81.063,15.529
-1.553E-11,81.061,15.534
-1.554E-11,81.063,15.540
-1.554E-11,81.064,15.539
-1.554E-11,81.060,15.537
-1.554E-11,81.064,15.540
-1.555E-11,81.066,15.546
-1.554E-11,81.066,15.543
-1.555E-11,81.066,15.550
-1.555E-11,81.065,15.553
-1.556E-11,81.064,15.561
-1.557E-11,81.062,15.565
-1.557E-11,81.066,15.568
-1.557E-11,81.062,15.571
-1.557E-11,81.061,15.572
-1.557E-11,81.060,15.571
