"Current (A) Run #30","Voltage (V) Run #30","Electron current (pA) Run #30"
-1.401E-13,36.968,0.140
-1.362E-13,37.044,0.136
-1.380E-13,37.121,0.138
-1.343E-13,37.203,0.134
-1.352E-13,37.277,0.135
-1.328E-13,37.356,0.133
-1.290E-13,37.460,0.129
-1.268E-13,37.539,0.127
-1.286E-13,37.578,0.129
-1.256E-13,37.582,0.126
-1.269E-13,37.598,0.127
-1.219E-13,37.600,0.122
-1.236E-13,37.611,0.124
-1.246E-13,37.669,0.125
-1.223E-13,37.748,0.122
-1.268E-13,37.853,0.127
-1.234E-13,37.957,0.123
-1.201E-13,38.037,0.120
-1.268E-13,38.086,0.127
-1.216E-13,38.166,0.122
-1.150E-13,38.219,0.115
-1.187E-13,38.267,0.119
-1.176E-13,38.352,0.118
-1.125E-13,38.424,0.113
-1.003E-13,38.501,0.100
-9.854E-14,38.579,0.099
-9.528E-14,38.646,0.095
-9.734E-14,38.718,0.097
-9.384E-14,38.803,0.094
-9.923E-14,38.894,0.099
-1.051E-13,38.980,0.105
-1.124E-13,39.046,0.112
-1.135E-13,39.083,0.114
-1.161E-13,39.139,0.116
-1.207E-13,39.191,0.121
-1.218E-13,39.233,0.122
-1.213E-13,39.257,0.121
-1.223E-13,39.266,0.122
-1.249E-13,39.293,0.125
-1.241E-13,39.329,0.124
-1.259E-13,39.348,0.126
-1.301E-13,39.407,0.130
-1.334E-13,39.466,0.133
-1.395E-13,39.514,0.139
-1.402E-13,39.569,0.140
-1.417E-13,39.621,0.142
-1.408E-13,39.678,0.141
-1.409E-13,39.719,0.141
-1.442E-13,39.739,0.144
-1.455E-13,39.747,0.146
-1.470E-13,39.749,0.147
-1.468E-13,39.752,0.147
-1.512E-13,39.792,0.151
-1.481E-13,39.904,0.148
-1.454E-13,39.975,0.145
-1.428E-13,40.029,0.143
-1.436E-13,40.133,0.144
-1.448E-13,40.217,0.145
-1.452E-13,40.330,0.145
-1.477E-13,40.448,0.148
-1.539E-13,40.569,0.154
-1.541E-13,40.676,0.154
-1.540E-13,40.752,0.154
-1.581E-13,40.812,0.158
-1.609E-13,40.882,0.161
-1.653E-13,40.955,0.165
-1.647E-13,41.013,0.165
-1.686E-13,41.062,0.169
-1.690E-13,41.116,0.169
-1.703E-13,41.175,0.170
-1.722E-13,41.229,0.172
-1.715E-13,41.286,0.171
-1.703E-13,41.358,0.170
-1.728E-13,41.446,0.173
-1.766E-13,41.561,0.177
-1.803E-13,41.626,0.180
-1.795E-13,41.675,0.180
-1.796E-13,41.731,0.180
-1.785E-13,41.808,0.179
-1.840E-13,41.842,0.184
-1.877E-13,41.856,0.188
-1.880E-13,41.864,0.188
-1.900E-13,41.864,0.190
-1.971E-13,41.887,0.197
-1.945E-13,41.966,0.195
-1.933E-13,42.032,0.193
-1.999E-13,42.101,0.200
-1.970E-13,42.172,0.197
-2.029E-13,42.214,0.203
-2.014E-13,42.270,0.201
-1.998E-13,42.339,0.200
-2.044E-13,42.391,0.204
-2.083E-13,42.429,0.208
-2.114E-13,42.467,0.211
-2.134E-13,42.509,0.213
-2.143E-13,42.538,0.214
-2.187E-13,42.584,0.219
-2.203E-13,42.631,0.220
-2.176E-13,42.675,0.218
-2.172E-13,42.721,0.217
-2.182E-13,42.770,0.218
-2.194E-13,42.797,0.219
-2.202E-13,42.844,0.220
-2.196E-13,42.890,0.220
-2.241E-13,42.928,0.224
-2.253E-13,42.979,0.225
-2.279E-13,43.047,0.228
-2.331E-13,43.130,0.233
-2.358E-13,43.200,0.236
-2.303E-13,43.255,0.230
-2.276E-13,43.302,0.228
-2.322E-13,43.349,0.232
-2.331E-13,43.407,0.233
-2.408E-13,43.481,0.241
-2.394E-13,43.516,0.239
-2.433E-13,43.556,0.243
-2.493E-13,43.608,0.249
-2.432E-13,43.665,0.243
-2.479E-13,43.705,0.248
-2.495E-13,43.722,0.249
-2.485E-13,43.726,0.248
-2.532E-13,43.753,0.253
-2.522E-13,43.842,0.252
-2.551E-13,43.941,0.255
-2.555E-13,44.029,0.256
-2.587E-13,44.128,0.259
-2.587E-13,44.200,0.259
-2.580E-13,44.264,0.258
-2.636E-13,44.339,0.264
-2.623E-13,44.409,0.262
-2.639E-13,44.470,0.264
-2.614E-13,44.515,0.261
-2.691E-13,44.578,0.269
-2.672E-13,44.663,0.267
-2.588E-13,44.719,0.259
-2.596E-13,44.784,0.260
-2.607E-13,44.846,0.261
-2.671E-13,44.902,0.267
-2.636E-13,44.956,0.264
-2.645E-13,45.016,0.264
-2.633E-13,45.074,0.263
-2.611E-13,45.133,0.261
-2.571E-13,45.196,0.257
-2.599E-13,45.261,0.260
-2.580E-13,45.313,0.258
-2.613E-13,45.392,0.261
-2.629E-13,45.502,0.263
-2.625E-13,45.606,0.262
-2.655E-13,45.674,0.265
-2.619E-13,45.745,0.262
-2.632E-13,45.828,0.263
-2.620E-13,45.895,0.262
-2.649E-13,45.946,0.265
-2.611E-13,45.997,0.261
-2.618E-13,46.030,0.262
-2.591E-13,46.046,0.259
-2.575E-13,46.050,0.258
-2.579E-13,46.054,0.258
-2.551E-13,46.055,0.255
-2.533E-13,46.151,0.253
-2.571E-13,46.269,0.257
-2.520E-13,46.377,0.252
-2.466E-13,46.470,0.247
-2.488E-13,46.533,0.249
-2.459E-13,46.572,0.246
-2.406E-13,46.598,0.241
-2.434E-13,46.619,0.243
-2.402E-13,46.654,0.240
-2.410E-13,46.737,0.241
-2.336E-13,46.853,0.234
-2.310E-13,46.943,0.231
-2.292E-13,47.015,0.229
-2.253E-13,47.112,0.225
-2.285E-13,47.214,0.229
-2.195E-13,47.270,0.220
-2.211E-13,47.342,0.221
-2.227E-13,47.415,0.223
-2.139E-13,47.478,0.214
-2.157E-13,47.519,0.216
-2.149E-13,47.549,0.215
-2.105E-13,47.581,0.210
-2.057E-13,47.589,0.206
-2.078E-13,47.593,0.208
-2.069E-13,47.610,0.207
-2.069E-13,47.645,0.207
-2.109E-13,47.706,0.211
-2.045E-13,47.752,0.205
-2.073E-13,47.802,0.207
-2.029E-13,47.843,0.203
-2.002E-13,47.895,0.200
-1.985E-13,47.962,0.198
-2.031E-13,48.027,0.203
-1.959E-13,48.094,0.196
-1.947E-13,48.137,0.195
-1.912E-13,48.167,0.191
-1.875E-13,48.204,0.187
-1.837E-13,48.240,0.184
-1.822E-13,48.267,0.182
-1.837E-13,48.292,0.184
-1.837E-13,48.287,0.184
-1.783E-13,48.296,0.178
-1.787E-13,48.321,0.179
-1.813E-13,48.376,0.181
-1.818E-13,48.409,0.182
-1.765E-13,48.453,0.177
-1.760E-13,48.528,0.176
-1.714E-13,48.570,0.171
-1.707E-13,48.663,0.171
-1.708E-13,48.743,0.171
-1.696E-13,48.814,0.170
-1.681E-13,48.882,0.168
-1.636E-13,48.921,0.164
-1.617E-13,48.976,0.162
-1.574E-13,49.037,0.157
-1.566E-13,49.078,0.157
-1.540E-13,49.130,0.154
-1.551E-13,49.187,0.155
-1.530E-13,49.215,0.153
-1.480E-13,49.264,0.148
-1.524E-13,49.334,0.152
-1.460E-13,49.379,0.146
-1.451E-13,49.415,0.145
-1.405E-13,49.466,0.140
-1.435E-13,49.519,0.143
-1.424E-13,49.575,0.142
-1.394E-13,49.618,0.139
-1.401E-13,49.665,0.140
-1.383E-13,49.702,0.138
-1.415E-13,49.730,0.142
-1.409E-13,49.769,0.141
-1.391E-13,49.813,0.139
-1.398E-13,49.846,0.140
-1.349E-13,49.877,0.135
-1.370E-13,49.913,0.137
-1.330E-13,49.949,0.133
-1.291E-13,49.972,0.129
-1.279E-13,49.983,0.128
-1.307E-13,50.024,0.131
-1.317E-13,50.036,0.132
-1.286E-13,50.054,0.129
-1.314E-13,50.087,0.131
-1.284E-13,50.116,0.128
-1.290E-13,50.139,0.129
-1.266E-13,50.153,0.127
-1.321E-13,50.157,0.132
-1.305E-13,50.160,0.131
-1.284E-13,50.184,0.128
-1.274E-13,50.250,0.127
-1.257E-13,50.343,0.126
-1.230E-13,50.418,0.123
-1.262E-13,50.508,0.126
-1.282E-13,50.563,0.128
-1.256E-13,50.618,0.126
-1.245E-13,50.675,0.125
-1.254E-13,50.718,0.125
-1.283E-13,50.770,0.128
-1.245E-13,50.823,0.124
-1.305E-13,50.863,0.130
-1.289E-13,50.894,0.129
-1.277E-13,50.959,0.128
-1.260E-13,51.024,0.126
-1.263E-13,51.087,0.126
-1.242E-13,51.158,0.124
-1.274E-13,51.225,0.127
-1.262E-13,51.289,0.126
-1.295E-13,51.343,0.130
-1.295E-13,51.404,0.130
-1.345E-13,51.460,0.135
-1.375E-13,51.517,0.137
-1.350E-13,51.572,0.135
-1.403E-13,51.633,0.140
-1.374E-13,51.678,0.137
-1.407E-13,51.726,0.141
-1.425E-13,51.784,0.143
-1.404E-13,51.831,0.140
-1.461E-13,51.883,0.146
-1.451E-13,51.938,0.145
-1.504E-13,51.997,0.150
-1.505E-13,52.046,0.151
-1.547E-13,52.095,0.155
-1.515E-13,52.152,0.152
-1.474E-13,52.217,0.147
-1.511E-13,52.255,0.151
-1.564E-13,52.291,0.156
-1.601E-13,52.341,0.160
-1.633E-13,52.377,0.163
-1.692E-13,52.390,0.169
-1.666E-13,52.398,0.167
-1.713E-13,52.399,0.171
-1.679E-13,52.461,0.168
-1.707E-13,52.623,0.171
-1.738E-13,52.768,0.174
-1.763E-13,52.873,0.176
-1.826E-13,52.938,0.183
-1.853E-13,52.996,0.185
-1.947E-13,53.052,0.195
-1.992E-13,53.099,0.199
-2.017E-13,53.146,0.202
-2.078E-13,53.193,0.208
-2.095E-13,53.251,0.209
-2.113E-13,53.315,0.211
-2.131E-13,53.373,0.213
-2.146E-13,53.435,0.215
-2.206E-13,53.491,0.221
-2.239E-13,53.546,0.224
-2.281E-13,53.602,0.228
-2.291E-13,53.657,0.229
-2.337E-13,53.704,0.234
-2.381E-13,53.753,0.238
-2.434E-13,53.803,0.243
-2.459E-13,53.880,0.246
-2.514E-13,53.930,0.251
-2.526E-13,53.985,0.253
-2.558E-13,54.062,0.256
-2.630E-13,54.090,0.263
-2.600E-13,54.137,0.260
-2.607E-13,54.200,0.261
-2.659E-13,54.258,0.266
-2.672E-13,54.320,0.267
-2.749E-13,54.367,0.275
-2.775E-13,54.419,0.278
-2.811E-13,54.463,0.281
-2.851E-13,54.507,0.285
-2.878E-13,54.546,0.288
-2.870E-13,54.594,0.287
-2.904E-13,54.647,0.290
-2.905E-13,54.705,0.290
-2.964E-13,54.746,0.296
-2.919E-13,54.809,0.292
-2.975E-13,54.850,0.298
-2.959E-13,54.925,0.296
-3.068E-13,54.978,0.307
-3.066E-13,55.080,0.307
-3.114E-13,55.198,0.311
-3.092E-13,55.258,0.309
-3.135E-13,55.265,0.313
-3.142E-13,55.264,0.314
-3.141E-13,55.259,0.314
-3.169E-13,55.260,0.317
-3.130E-13,55.265,0.313
-3.148E-13,55.316,0.315
-3.191E-13,55.432,0.319
-3.237E-13,55.523,0.324
-3.216E-13,55.585,0.322
-3.222E-13,55.685,0.322
-3.197E-13,55.778,0.320
-3.214E-13,55.842,0.321
-3.182E-13,55.923,0.318
-3.196E-13,55.985,0.320
-3.256E-13,56.056,0.326
-3.269E-13,56.200,0.327
-3.282E-13,56.263,0.328
-3.313E-13,56.321,0.331
-3.330E-13,56.363,0.333
-3.327E-13,56.441,0.333
-3.344E-13,56.513,0.334
-3.311E-13,56.572,0.331
-3.224E-13,56.655,0.322
-3.247E-13,56.711,0.325
-3.277E-13,56.768,0.328
-3.273E-13,56.839,0.327
-3.248E-13,56.893,0.325
-3.192E-13,56.957,0.319
-3.158E-13,57.011,0.316
-3.166E-13,57.094,0.317
-3.197E-13,57.171,0.320
-3.123E-13,57.245,0.312
-3.114E-13,57.311,0.311
-3.120E-13,57.394,0.312
-3.111E-13,57.489,0.311
-3.041E-13,57.553,0.304
-3.066E-13,57.611,0.307
-3.087E-13,57.642,0.309
-3.049E-13,57.658,0.305
-3.022E-13,57.691,0.302
-3.023E-13,57.737,0.302
-3.029E-13,57.785,0.303
-2.981E-13,57.804,0.298
-2.980E-13,57.817,0.298
-2.966E-13,57.810,0.297
-2.982E-13,57.847,0.298
-2.939E-13,57.898,0.294
-2.928E-13,57.963,0.293
-2.955E-13,58.043,0.295
-2.899E-13,58.104,0.290
-2.890E-13,58.130,0.289
-2.894E-13,58.138,0.289
-2.877E-13,58.157,0.288
-2.861E-13,58.199,0.286
-2.888E-13,58.240,0.289
-2.839E-13,58.265,0.284
-2.819E-13,58.291,0.282
-2.817E-13,58.301,0.282
-2.772E-13,58.309,0.277
-2.739E-13,58.326,0.274
-2.718E-13,58.349,0.272
-2.783E-13,58.386,0.278
-2.766E-13,58.409,0.277
-2.733E-13,58.429,0.273
-2.714E-13,58.461,0.271
-2.678E-13,58.510,0.268
-2.700E-13,58.545,0.270
-2.682E-13,58.604,0.268
-2.638E-13,58.658,0.264
-2.618E-13,58.683,0.262
-2.589E-13,58.691,0.259
-2.582E-13,58.695,0.258
-2.555E-13,58.703,0.256
-2.572E-13,58.771,0.257
-2.591E-13,58.868,0.259
-2.590E-13,58.987,0.259
-2.555E-13,59.118,0.256
-2.511E-13,59.226,0.251
-2.485E-13,59.360,0.249
-2.411E-13,59.461,0.241
-2.354E-13,59.540,0.235
-2.348E-13,59.586,0.235
-2.269E-13,59.627,0.227
-2.255E-13,59.647,0.226
-2.210E-13,59.698,0.221
-2.146E-13,59.737,0.215
-2.117E-13,59.797,0.212
-2.114E-13,59.838,0.211
-2.109E-13,59.867,0.211
-2.101E-13,59.899,0.210
-2.083E-13,59.962,0.208
-2.053E-13,60.015,0.205
-2.016E-13,60.088,0.202
-2.016E-13,60.160,0.202
-1.968E-13,60.216,0.197
-1.876E-13,60.263,0.188
-1.823E-13,60.318,0.182
-1.744E-13,60.352,0.174
-1.635E-13,60.390,0.164
-1.580E-13,60.430,0.158
-1.545E-13,60.462,0.154
-1.583E-13,60.491,0.158
-1.539E-13,60.517,0.154
-1.515E-13,60.535,0.151
-1.454E-13,60.558,0.145
-1.452E-13,60.580,0.145
-1.437E-13,60.610,0.144
-1.343E-13,60.643,0.134
-1.381E-13,60.674,0.138
-1.350E-13,60.699,0.135
-1.359E-13,60.740,0.136
-1.364E-13,60.768,0.136
-1.336E-13,60.797,0.134
-1.339E-13,60.828,0.134
-1.294E-13,60.858,0.129
-1.274E-13,60.899,0.127
-1.226E-13,60.953,0.123
-1.172E-13,60.999,0.117
-1.173E-13,61.031,0.117
-1.151E-13,61.047,0.115
-1.171E-13,61.056,0.117
-1.154E-13,61.085,0.115
-1.112E-13,61.140,0.111
-1.140E-13,61.164,0.114
-1.121E-13,61.195,0.112
-1.100E-13,61.216,0.110
-1.117E-13,61.232,0.112
-1.130E-13,61.263,0.113
-1.049E-13,61.281,0.105
-1.016E-13,61.329,0.102
-1.042E-13,61.370,0.104
-1.051E-13,61.416,0.105
-1.073E-13,61.471,0.107
-1.033E-13,61.526,0.103
-1.021E-13,61.557,0.102
-1.057E-13,61.601,0.106
-9.711E-14,61.691,0.097
-9.780E-14,61.794,0.098
-9.779E-14,61.846,0.098
-9.445E-14,61.881,0.094
-9.659E-14,61.910,0.097
-9.266E-14,61.954,0.093
-9.426E-14,62.017,0.094
-9.457E-14,62.122,0.095
-9.104E-14,62.179,0.091
-9.360E-14,62.197,0.094
-9.038E-14,62.205,0.090
-9.181E-14,62.208,0.092
-9.076E-14,62.211,0.091
-9.156E-14,62.225,0.092
-8.871E-14,62.281,0.089
-9.205E-14,62.387,0.092
-9.457E-14,62.496,0.095
-9.514E-14,62.596,0.095
-9.165E-14,62.702,0.092
-9.280E-14,62.790,0.093
-9.143E-14,62.868,0.091
-9.070E-14,62.971,0.091
-9.241E-14,63.090,0.092
-9.524E-14,63.200,0.095
-9.438E-14,63.288,0.094
-9.824E-14,63.368,0.098
-1.075E-13,63.443,0.108
-1.041E-13,63.543,0.104
-1.093E-13,63.651,0.109
-1.116E-13,63.732,0.112
-1.166E-13,63.803,0.117
-1.169E-13,63.895,0.117
-1.224E-13,63.963,0.122
-1.231E-13,64.036,0.123
-1.292E-13,64.114,0.129
-1.332E-13,64.179,0.133
-1.341E-13,64.238,0.134
-1.393E-13,64.312,0.139
-1.476E-13,64.388,0.148
-1.468E-13,64.457,0.147
-1.543E-13,64.525,0.154
-1.602E-13,64.577,0.160
-1.618E-13,64.622,0.162
-1.656E-13,64.690,0.166
-1.698E-13,64.763,0.170
-1.714E-13,64.835,0.171
-1.766E-13,64.909,0.177
-1.790E-13,64.983,0.179
-1.862E-13,65.062,0.186
-1.943E-13,65.166,0.194
-2.015E-13,65.265,0.202
-2.074E-13,65.304,0.207
-2.084E-13,65.337,0.208
-2.181E-13,65.371,0.218
-2.187E-13,65.406,0.219
-2.212E-13,65.453,0.221
-2.197E-13,65.501,0.220
-2.297E-13,65.536,0.230
-2.346E-13,65.567,0.235
-2.352E-13,65.611,0.235
-2.438E-13,65.697,0.244
-2.476E-13,65.751,0.248
-2.521E-13,65.778,0.252
-2.562E-13,65.826,0.256
-2.610E-13,65.880,0.261
-2.589E-13,66.006,0.259
-2.646E-13,66.079,0.265
-2.694E-13,66.109,0.269
-2.759E-13,66.120,0.276
-2.805E-13,66.124,0.280
-2.844E-13,66.127,0.284
-2.834E-13,66.136,0.283
-2.868E-13,66.194,0.287
-2.842E-13,66.280,0.284
-2.846E-13,66.375,0.285
-2.892E-13,66.458,0.289
-2.922E-13,66.525,0.292
-2.946E-13,66.584,0.295
-2.985E-13,66.654,0.299
-3.031E-13,66.733,0.303
-3.100E-13,66.809,0.310
-3.071E-13,66.906,0.307
-3.153E-13,66.997,0.315
-3.169E-13,67.048,0.317
-3.156E-13,67.095,0.316
-3.207E-13,67.150,0.321
-3.210E-13,67.193,0.321
-3.223E-13,67.249,0.322
-3.292E-13,67.303,0.329
-3.270E-13,67.344,0.327
-3.266E-13,67.372,0.327
-3.300E-13,67.432,0.330
-3.343E-13,67.476,0.334
-3.278E-13,67.518,0.328
-3.334E-13,67.549,0.333
-3.371E-13,67.609,0.337
-3.389E-13,67.673,0.339
-3.416E-13,67.722,0.342
-3.369E-13,67.767,0.337
-3.380E-13,67.821,0.338
-3.383E-13,67.865,0.338
-3.362E-13,67.911,0.336
-3.407E-13,67.968,0.341
-3.415E-13,67.993,0.342
-3.438E-13,68.010,0.344
-3.512E-13,68.049,0.351
-3.579E-13,68.111,0.358
-3.616E-13,68.137,0.362
-3.662E-13,68.170,0.366
-3.683E-13,68.217,0.368
-3.660E-13,68.260,0.366
-3.696E-13,68.312,0.370
-3.694E-13,68.387,0.369
-3.710E-13,68.460,0.371
-3.707E-13,68.525,0.371
-3.714E-13,68.551,0.371
-3.695E-13,68.560,0.370
-3.700E-13,68.564,0.370
-3.718E-13,68.575,0.372
-3.722E-13,68.640,0.372
-3.713E-13,68.727,0.371
-3.687E-13,68.808,0.369
-3.621E-13,68.956,0.362
-3.632E-13,69.051,0.363
-3.589E-13,69.099,0.359
-3.602E-13,69.177,0.360
-3.549E-13,69.298,0.355
-3.542E-13,69.420,0.354
-3.537E-13,69.526,0.354
-3.544E-13,69.618,0.354
-3.505E-13,69.704,0.350
-3.471E-13,69.788,0.347
-3.453E-13,69.861,0.345
-3.389E-13,69.939,0.339
-3.343E-13,70.021,0.334
-3.350E-13,70.099,0.335
-3.255E-13,70.185,0.325
-3.202E-13,70.283,0.320
-3.160E-13,70.356,0.316
-3.162E-13,70.431,0.316
-3.119E-13,70.534,0.312
-3.067E-13,70.634,0.307
-3.032E-13,70.705,0.303
-2.993E-13,70.769,0.299
-2.961E-13,70.836,0.296
-2.899E-13,70.911,0.290
-2.875E-13,70.978,0.288
-2.823E-13,71.034,0.282
-2.813E-13,71.082,0.281
-2.728E-13,71.134,0.273
-2.682E-13,71.191,0.268
-2.687E-13,71.248,0.269
-2.620E-13,71.312,0.262
-2.640E-13,71.374,0.264
-2.578E-13,71.409,0.258
-2.551E-13,71.443,0.255
-2.504E-13,71.503,0.250
-2.454E-13,71.546,0.245
-2.429E-13,71.577,0.243
-2.460E-13,71.622,0.246
-2.415E-13,71.661,0.242
-2.397E-13,71.703,0.240
-2.379E-13,71.741,0.238
-2.359E-13,71.786,0.236
-2.321E-13,71.793,0.232
-2.340E-13,71.804,0.234
-2.315E-13,71.808,0.232
-2.283E-13,71.808,0.228
-2.299E-13,71.821,0.230
-2.280E-13,71.884,0.228
-2.242E-13,71.986,0.224
-2.235E-13,72.078,0.224
-2.209E-13,72.151,0.221
-2.136E-13,72.201,0.214
-2.063E-13,72.255,0.206
-1.999E-13,72.300,0.200
-1.961E-13,72.329,0.196
-2.025E-13,72.371,0.202
-1.963E-13,72.418,0.196
-1.961E-13,72.477,0.196
-1.949E-13,72.534,0.195
-1.959E-13,72.587,0.196
-1.916E-13,72.643,0.192
-1.854E-13,72.699,0.185
-1.813E-13,72.752,0.181
-1.746E-13,72.785,0.175
-1.747E-13,72.828,0.175
-1.735E-13,72.873,0.173
-1.717E-13,72.917,0.172
-1.662E-13,72.968,0.166
-1.666E-13,73.026,0.167
-1.635E-13,73.088,0.163
-1.624E-13,73.148,0.162
-1.607E-13,73.207,0.161
-1.581E-13,73.260,0.158
-1.571E-13,73.312,0.157
-1.530E-13,73.373,0.153
-1.523E-13,73.429,0.152
-1.517E-13,73.499,0.152
-1.536E-13,73.580,0.154
-1.476E-13,73.644,0.148
-1.479E-13,73.689,0.148
-1.476E-13,73.741,0.148
-1.473E-13,73.800,0.147
-1.456E-13,73.864,0.146
-1.430E-13,73.938,0.143
-1.420E-13,74.002,0.142
-1.390E-13,74.078,0.139
-1.413E-13,74.138,0.141
-1.421E-13,74.195,0.142
-1.415E-13,74.245,0.141
-1.437E-13,74.301,0.144
-1.481E-13,74.349,0.148
-1.486E-13,74.409,0.149
-1.454E-13,74.461,0.145
-1.445E-13,74.534,0.145
-1.456E-13,74.623,0.146
-1.463E-13,74.693,0.146
-1.493E-13,74.743,0.149
-1.519E-13,74.775,0.152
-1.510E-13,74.796,0.151
-1.561E-13,74.833,0.156
-1.618E-13,74.866,0.162
-1.587E-13,74.906,0.159
-1.548E-13,74.947,0.155
-1.605E-13,74.993,0.160
-1.620E-13,75.063,0.162
-1.659E-13,75.134,0.166
-1.666E-13,75.204,0.167
-1.677E-13,75.268,0.168
-1.717E-13,75.297,0.172
-1.709E-13,75.337,0.171
-1.719E-13,75.374,0.172
-1.724E-13,75.411,0.172
-1.746E-13,75.468,0.175
-1.760E-13,75.501,0.176
-1.814E-13,75.512,0.181
-1.870E-13,75.554,0.187
-1.829E-13,75.626,0.183
-1.863E-13,75.657,0.186
-1.858E-13,75.672,0.186
-1.912E-13,75.678,0.191
-1.892E-13,75.675,0.189
-1.893E-13,75.680,0.189
-1.884E-13,75.659,0.188
-1.935E-13,75.636,0.193
-1.896E-13,75.694,0.190
-1.864E-13,75.764,0.186
-1.885E-13,75.835,0.189
-1.887E-13,75.935,0.189
-1.957E-13,76.030,0.196
-1.977E-13,76.081,0.198
-2.018E-13,76.149,0.202
-2.102E-13,76.241,0.210
-2.175E-13,76.310,0.217
-2.214E-13,76.396,0.221
-2.285E-13,76.478,0.228
-2.343E-13,76.514,0.234
-2.401E-13,76.543,0.240
-2.454E-13,76.583,0.245
-2.453E-13,76.616,0.245
-2.486E-13,76.630,0.249
-2.530E-13,76.638,0.253
-2.568E-13,76.640,0.257
-2.578E-13,76.641,0.258
-2.609E-13,76.670,0.261
-2.639E-13,76.741,0.264
-2.643E-13,76.852,0.264
-2.657E-13,76.928,0.266
-2.705E-13,77.020,0.271
-2.769E-13,77.081,0.277
-2.836E-13,77.124,0.284
-2.878E-13,77.159,0.288
-2.935E-13,77.193,0.293
-2.982E-13,77.244,0.298
-3.010E-13,77.290,0.301
-3.031E-13,77.367,0.303
-3.089E-13,77.446,0.309
-3.139E-13,77.503,0.314
-3.159E-13,77.594,0.316
-3.281E-13,77.691,0.328
-3.306E-13,77.733,0.331
-3.407E-13,77.758,0.341
-3.433E-13,77.818,0.343
-3.424E-13,77.830,0.342
-3.444E-13,77.873,0.344
-3.468E-13,77.913,0.347
-3.448E-13,77.953,0.345
-3.528E-13,77.972,0.353
-3.569E-13,78.015,0.357
-3.564E-13,78.070,0.356
-3.595E-13,78.111,0.359
-3.634E-13,78.141,0.363
-3.679E-13,78.199,0.368
-3.637E-13,78.232,0.364
-3.678E-13,78.277,0.368
-3.707E-13,78.314,0.371
-3.696E-13,78.362,0.370
-3.733E-13,78.389,0.373
-3.749E-13,78.399,0.375
-3.825E-13,78.407,0.383
-3.874E-13,78.419,0.387
-3.828E-13,78.443,0.383
-3.864E-13,78.472,0.386
-3.897E-13,78.506,0.390
-3.865E-13,78.534,0.386
-3.896E-13,78.576,0.390
-3.874E-13,78.610,0.387
-3.928E-13,78.629,0.393
-3.877E-13,78.657,0.388
-3.919E-13,78.673,0.392
-3.926E-13,78.696,0.393
-3.941E-13,78.729,0.394
-3.979E-13,78.757,0.398
-3.960E-13,78.798,0.396
-3.997E-13,78.840,0.400
-4.041E-13,78.893,0.404
-4.032E-13,78.989,0.403
-4.045E-13,79.086,0.405
-4.050E-13,79.128,0.405
-4.076E-13,79.151,0.408
-4.087E-13,79.168,0.409
-4.092E-13,79.194,0.409
-4.113E-13,79.218,0.411
-4.152E-13,79.247,0.415
-4.195E-13,79.280,0.420
-4.232E-13,79.352,0.423
-4.200E-13,79.429,0.420
-4.231E-13,79.480,0.423
-4.194E-13,79.504,0.419
-4.196E-13,79.569,0.420
-4.256E-13,79.612,0.426
-4.265E-13,79.626,0.426
-4.281E-13,79.629,0.428
-4.313E-13,79.629,0.431
-4.322E-13,79.632,0.432
-4.348E-13,79.659,0.435
-4.327E-13,79.726,0.433
-4.354E-13,79.762,0.435
-4.344E-13,79.828,0.434
-4.302E-13,79.891,0.430
-4.358E-13,79.945,0.436
-4.322E-13,79.976,0.432
-4.335E-13,80.021,0.434
-4.292E-13,80.074,0.429
-4.291E-13,80.116,0.429
-4.333E-13,80.158,0.433
-4.359E-13,80.198,0.436
-4.356E-13,80.218,0.436
-4.341E-13,80.227,0.434
-4.341E-13,80.255,0.434
-4.362E-13,80.285,0.436
-4.315E-13,80.303,0.431
-4.348E-13,80.323,0.435
-4.373E-13,80.337,0.437
-4.366E-13,80.349,0.437
-4.351E-13,80.400,0.435
-4.361E-13,80.452,0.436
-4.354E-13,80.478,0.435
-4.312E-13,80.493,0.431
-4.298E-13,80.509,0.430
-4.307E-13,80.552,0.431
-4.306E-13,80.584,0.431
-4.330E-13,80.612,0.433
-4.324E-13,80.662,0.432
-4.315E-13,80.688,0.432
-4.295E-13,80.695,0.430
-4.315E-13,80.703,0.432
-4.318E-13,80.723,0.432
-4.325E-13,80.772,0.433
-4.295E-13,80.800,0.429
-4.303E-13,80.836,0.430
-4.253E-13,80.877,0.425
-4.247E-13,80.894,0.425
-4.290E-13,80.921,0.429
-4.300E-13,80.936,0.430
-4.239E-13,80.943,0.424
-4.256E-13,80.960,0.426
-4.239E-13,80.978,0.424
-4.270E-13,80.993,0.427
-4.256E-13,81.002,0.426
-4.215E-13,81.025,0.422
-4.228E-13,81.043,0.423
-4.259E-13,81.051,0.426
-4.271E-13,81.050,0.427
-4.268E-13,81.061,0.427
-4.225E-13,81.068,0.422
-4.242E-13,81.066,0.424
-4.236E-13,81.066,0.424
-4.200E-13,81.065,0.420
-4.204E-13,81.064,0.420
-4.213E-13,81.064,0.421
-4.151E-13,81.063,0.415
-4.162E-13,81.064,0.416
-4.170E-13,81.062,0.417
-4.231E-13,81.064,0.423
-4.224E-13,81.062,0.422
-4.196E-13,81.055,0.420
-4.225E-13,81.063,0.422
-4.193E-13,81.063,0.419
-4.229E-13,81.067,0.423
